Change Type,Postal Code,Building Name,Address,Building Type,Date Processed,Previous Name,Location Change (meters)
Name Change,460105,Nkf Dialysis Centre,"105 Bedok North Avenue 4 Nkf Dialysis Centre, Singapore 460105",Non-Residential,31/12/2025,PEARL GARDEN,
Name Change,138527,NUS College,"16 College Avenue West NUS College, Singapore 138527",Non-Residential,31/12/2025,YALE-NUS COLLEGE,
Name Change,188976,141 Middle Road,"141 Middle Road, Singapore 188976",Residential,31/12/2025,GSM BUILDING,
Name Change,652458,458B Bukit Batok West Avenue 8,"458B Bukit Batok West Avenue 8, Singapore 652458",Residential,31/12/2025,NIL,
Name Change,732590,590B Woodlands Drive 17,"590B Woodlands Drive 17, Singapore 732590",Residential,31/12/2025,NIL,
Name Change,760527,527 Yishun Street 53,"527 Yishun Street 53, Singapore 760527",Residential,31/12/2025,NIL,
Name Change,529451,87 Tampines Street 62,"87 Tampines Street 62, Singapore 529451",Residential,31/12/2025,TENET (U/C),
Name Change,138610,NUS College,"12 College Avenue West NUS College, Singapore 138610",Non-Residential,31/12/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,693326,Parc Meadow @ Tengah,"326C Tengah Park Avenue Parc Meadow @ Tengah, Singapore 693326",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,141205,205A Queen's Crescent,"205A Queen's Crescent, Singapore 141205",Residential,31/12/2025,NIL,
Name Change,319380,Toa Payoh East Community Club,"160 Lorong 6 Toa Payoh Toa Payoh East Community Club, Singapore 319380",Non-Residential,31/12/2025,TOA PAYOH EAST COMMUNITY CLUB (PENDING RELOCATION),
Name Change,219570,5 Northumberland Road,"5 Northumberland Road, Singapore 219570",Residential,31/12/2025,PICCADILLY GRAND (U/C),
Name Change,161098,98A Havelock Road,"98A Havelock Road, Singapore 161098",Residential,31/12/2025,NIL,
Name Change,691101,101A Plantation Close,"101A Plantation Close, Singapore 691101",Residential,31/12/2025,NIL,
Name Change,551128,128A Serangoon North Avenue 1,"128A Serangoon North Avenue 1, Singapore 551128",Residential,31/12/2025,NIL,
Name Change,763522,522C Yishun Street 53,"522C Yishun Street 53, Singapore 763522",Residential,31/12/2025,NIL,
Name Change,89067,21 Keppel Road,"21 Keppel Road, Singapore 89067",Residential,31/12/2025,CUSTOMS OPERATIONS CENTRE,
Name Change,530416,416 Hougang Avenue 10,"416 Hougang Avenue 10, Singapore 530416",Residential,31/12/2025,HARMONY VIEW,
Name Change,321125,125A Jalan Rajah,"125A Jalan Rajah, Singapore 321125",Residential,31/12/2025,NIL,
Name Change,449269,Marine Parade Post Office,"80 Marine Parade Road Marine Parade Post Office, Singapore 449269",Non-Residential,31/12/2025,CATHAY CINEPLEX PARKWAY PARADE,
Name Change,762516,516B Miltonia Close,"516B Miltonia Close, Singapore 762516",Residential,31/12/2025,NIL,
Name Change,461046,46A Bedok South Avenue 3,"46A Bedok South Avenue 3, Singapore 461046",Residential,31/12/2025,NIL,
Name Change,550129,129 Serangoon North Avenue 1,"129 Serangoon North Avenue 1, Singapore 550129",Residential,31/12/2025,NIL,
Name Change,530410,410 Hougang Avenue 10,"410 Hougang Avenue 10, Singapore 530410",Residential,31/12/2025,NIL,
Name Change,643406,406C Jurong West Street 42,"406C Jurong West Street 42, Singapore 643406",Residential,31/12/2025,NIL,
Name Change,629616,Dnv Technology Centre West,"158A Gul Circle Dnv Technology Centre West, Singapore 629616",Non-Residential,31/12/2025,DNV LABORATORY,
Name Change,138528,NUS College,"18 College Avenue West NUS College, Singapore 138528",Non-Residential,31/12/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,228484,2 Mount Emily Road,"2 Mount Emily Road, Singapore 228484",Residential,31/12/2025,NIL,
Name Change,641402,402A Jurong West Street 42,"402A Jurong West Street 42, Singapore 641402",Residential,31/12/2025,NIL,
Name Change,681823,823A Keat Hong Link,"823A Keat Hong Link, Singapore 681823",Residential,31/12/2025,NIL,
Name Change,690107,107 Plantation Close,"107 Plantation Close, Singapore 690107",Residential,31/12/2025,NIL,
Name Change,829858,Punggol Coast Bus Interchange,"1 Sentul Walk Punggol Coast Bus Interchange, Singapore 829858",Non-Residential,31/12/2025,NIL,
Name Change,668156,2 Phoenix Road,"2 Phoenix Road, Singapore 668156",Residential,31/12/2025,THE ARDEN (U/C),
Name Change,239699,25 Grange Road,"25 Grange Road, Singapore 239699",Residential,31/12/2025,NIL,
Name Change,681822,822A Keat Hong Link,"822A Keat Hong Link, Singapore 681822",Residential,31/12/2025,NIL,
Name Change,600291,291 Jurong East Street 24,"291 Jurong East Street 24, Singapore 600291",Residential,31/12/2025,NIL,
Name Change,239549,110 Killiney Road,"110 Killiney Road, Singapore 239549",Residential,31/12/2025,JEWEL @ KILLINEY ORCHARD (U/C),
Name Change,130066,66 Commonwealth Avenue West,"66 Commonwealth Avenue West, Singapore 130066",Residential,31/12/2025,NIL,
Name Change,791484,484A Fernvale Drive,"484A Fernvale Drive, Singapore 791484",Residential,31/12/2025,NIL,
Name Change,530415,415 Hougang Avenue 10,"415 Hougang Avenue 10, Singapore 530415",Residential,31/12/2025,HARMONY VIEW,
Name Change,270057,Ulu Pandan Banks,"57 Ghim Moh Link Ulu Pandan Banks, Singapore 270057",Non-Residential,31/12/2025,NIL,
Name Change,278116,44 Jalan Merah Saga,"44 Jalan Merah Saga, Singapore 278116",Residential,31/12/2025,NIL,
Name Change,530407,407 Hougang Avenue 10,"407 Hougang Avenue 10, Singapore 530407",Residential,31/12/2025,NIL,
Name Change,692327,Parc Meadow @ Tengah,"327B Tengah Park Avenue Parc Meadow @ Tengah, Singapore 692327",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,69333,33 Erskine Road,"33 Erskine Road, Singapore 69333",Residential,31/12/2025,THE SCARLET HOTEL,
Name Change,762526,526B Yishun Street 53,"526B Yishun Street 53, Singapore 762526",Residential,31/12/2025,NIL,
Name Change,271054,54A Ghim Moh Link,"54A Ghim Moh Link, Singapore 271054",Residential,31/12/2025,NIL,
Name Change,59572,7 Magazine Road,"7 Magazine Road, Singapore 59572",Residential,31/12/2025,UNION SQUARE,
Name Change,790485,485 Fernvale Drive,"485 Fernvale Drive, Singapore 790485",Residential,31/12/2025,NIL,
Name Change,690328,Parc Meadow @ Tengah,"328 Tengah Park Avenue Parc Meadow @ Tengah, Singapore 690328",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,769344,31 Yishun Close,"31 Yishun Close, Singapore 769344",Residential,31/12/2025,NORTH GAIA (U/C),
Name Change,213016,Farrer Park Fields,"16C Farrer Park Road Farrer Park Fields, Singapore 213016",Non-Residential,31/12/2025,NIL,
Name Change,761516,516A Miltonia Close,"516A Miltonia Close, Singapore 761516",Residential,31/12/2025,NIL,
Name Change,387541,461 Sims Avenue,"461 Sims Avenue, Singapore 387541",Residential,31/12/2025,ORANGE VALLEY NURSING HOME (SIMS AVENUE),
Name Change,228675,11 Mackenzie Road,"11 Mackenzie Road, Singapore 228675",Residential,31/12/2025,G4 STATION BACKPACKERS HOSTEL,
Name Change,319389,297 Lorong 6 Toa Payoh,"297 Lorong 6 Toa Payoh, Singapore 319389",Residential,31/12/2025,TOA PAYOH SPORTS HALL,
Name Change,218067,The Quay Hotel Little India,"195 Serangoon Road The Quay Hotel Little India, Singapore 218067",Non-Residential,31/12/2025,BROADWAY HOTEL,
Name Change,209067,44 Horne Road,"44 Horne Road, Singapore 209067",Residential,31/12/2025,NETWORK COURIER BUILDING,
Name Change,209854,Nest Hotel,"26 Cavan Road Nest Hotel, Singapore 209854",Non-Residential,31/12/2025,HOTEL SNOW LAVENDER,
Name Change,59672,33 Hongkong Street,"33 Hongkong Street, Singapore 59672",Residential,31/12/2025,VINTAGE INN @ CLARKE QUAY,
Location Change,627877,50 Jurong Island Highway,"50 Jurong Island Highway, Singapore 627877",Residential,31/12/2025,NIL,347.98
Location Change,609142,59 Penjuru Road,"59 Penjuru Road, Singapore 609142",Residential,31/12/2025,NIL,355.39
Location Change,627832,51 Seraya Avenue,"51 Seraya Avenue, Singapore 627832",Residential,31/12/2025,NIL,475.93
Location Change,627807,61 Meranti Crescent,"61 Meranti Crescent, Singapore 627807",Residential,31/12/2025,NIL,626.44
Location Change,588398,601 Rifle Range Road,"601 Rifle Range Road, Singapore 588398",Residential,31/12/2025,NIL,659.55
Location Change,628277,100 Ayer Merbau Road,"100 Ayer Merbau Road, Singapore 628277",Residential,31/12/2025,NIL,956.69
Location Change,627869,5 Ayer Chawan Place,"5 Ayer Chawan Place, Singapore 627869",Residential,31/12/2025,NIL,568.44
Location Change,637607,60 Tuas South Avenue 9,"60 Tuas South Avenue 9, Singapore 637607",Residential,31/12/2025,NIL,707.97
Location Change,679525,201 Chestnut Avenue,"201 Chestnut Avenue, Singapore 679525",Residential,31/12/2025,NIL,698.18
Location Change,357875,Woodleigh Park,"65 Woodleigh Park, Singapore 357875",Non-Residential,31/12/2025,NIL,549.26
Location Change,627886,17 Sakra Road,"17 Sakra Road, Singapore 627886",Residential,31/12/2025,NIL,442.05
Location Change,118326,1 Pulau Sebarok,"1 Pulau Sebarok, Singapore 118326",Residential,31/12/2025,NIL,823.33
Name And Location Change,259569,Singapore Botanic Gardens (bandstand Gazebo),"1 Cluny Road Singapore Botanic Gardens (bandstand Gazebo), Singapore 259569",Non-Residential,31/12/2025,NATIONAL PARKS BOARD (NPARKS),589.70
Name And Location Change,68811,8 Shenton Way,"8 Shenton Way, Singapore 68811",Residential,31/12/2025,OUE DOWNTOWN,315.81
Name And Location Change,18953,Conservatory Cafe,"18 Marina Gardens Drive Conservatory Cafe, Singapore 18953",Non-Residential,31/12/2025,NIL,519.43
Name And Location Change,308433,Johns Hopkins Singapore International Medical Centre,"11 Jalan Tan Tock Seng Johns Hopkins Singapore International Medical Centre, Singapore 308433",Non-Residential,31/12/2025,NIL,490.22
Name And Location Change,729826,80 Mandai Lake Road,"80 Mandai Lake Road, Singapore 729826",Residential,31/12/2025,NIL,449.06
